irregular verb: itis {{c1::ī́tis or ítīs, 2nd or MFN dat/abl pl perfect passive participle (rare), pl, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: iimus {{c1::íimus, 1st, pl, pefect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ibo {{c1::ī́bō, 1st, sg, future, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: iero {{c1::íerō, 1st, sg, future perfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: eatis {{c1::eā́tis, 2nd, pl, present, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ibamus {{c1::ībā́mus, 1st, pl, imperfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: it {{c1::it, 3rd, sg, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ibas {{c1::ī́bās, 2nd, sg, imperfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: issent {{c1::ī́ssent, 3rd, pl, pluperfect, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ierim {{c1::íerim, 1st, sg, perfect, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ibunt {{c1::ī́bunt, 3rd, pl, future, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ierat {{c1::íerat, 3rd, sg, pluperfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: imus {{c1::ī́mus, 1st, pl, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: iretis {{c1::īrḗtis, 2nd, pl, imperfect, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ieramus {{c1::ierā́mus, 1st, pl, pluperfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ieram {{c1::íeram, 1st, sg, pluperfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
